branch,day_of_week,hour,support_rows,slot_num_orders,branch_total_customer_rows_in_overlap,branch_total_num_orders_in_overlap,branch_staffed_slot_count,shape_weight_rows,shape_support_strength,shape_weight_num_orders,avg_sales_total_customers,avg_sales_delivery_customers,avg_sales_delivery_share,delivery_customer_profiles,delivery_num_orders,observed_profile_share,share_source,confidence,note,recent_revenue_month,recent_revenue,recent_revenue_share_staffed_branches,overlap_proxy_order_share,sales_to_proxy_gap_ratio,sales_calibration_multiplier,delivery_share_low,delivery_share_base,delivery_share_high,multiplier_low_demand,multiplier_base_demand,multiplier_high_demand,delivery_orders_est,total_orders_est_low,total_orders_est_base,total_orders_est_high
Main Street Coffee,Friday,22,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Friday,23,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,0,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,7,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,8,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,9,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,10,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,11,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,12,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,13,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,14,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,15,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,16,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,17,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,18,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,19,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,20,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,21,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,22,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Monday,23,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,0,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,1,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,7,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,8,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,9,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,10,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,11,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,12,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,13,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,14,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,15,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,16,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,17,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,18,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,19,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,20,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,21,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,22,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Saturday,23,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,0,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,1,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,2,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,7,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,8,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,9,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,10,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,11,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,12,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,13,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,14,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,15,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,16,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,17,1,1.0,3,7,132,0.0367816091954023,0.25,0.14285714285714285,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.2575,120.1533,180.2299,180.2299
Main Street Coffee,Sunday,18,1,4.0,3,7,132,0.0367816091954023,0.25,0.5714285714285714,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.2575,120.1533,180.2299,180.2299
Main Street Coffee,Sunday,19,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,20,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,21,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,22,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Sunday,23,1,2.0,3,7,132,0.0367816091954023,0.25,0.2857142857142857,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.2575,120.1533,180.2299,180.2299
Main Street Coffee,Thursday,0,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,7,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,8,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,9,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,10,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,11,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,12,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,13,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,14,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
