branch,day_of_week,hour,avg_active_employees,median_active_employees,min_active_employees,max_active_employees,slot_observations,observed_days,support_rows,slot_num_orders,branch_total_customer_rows_in_overlap,branch_total_num_orders_in_overlap,branch_staffed_slot_count,shape_weight_rows,shape_support_strength,shape_weight_num_orders,avg_sales_total_customers,avg_sales_delivery_customers,avg_sales_delivery_share,delivery_customer_profiles,delivery_num_orders,observed_profile_share,share_source,confidence,note,recent_revenue_month,recent_revenue,recent_revenue_share_staffed_branches,overlap_proxy_order_share,sales_to_proxy_gap_ratio,sales_calibration_multiplier,delivery_share_low,delivery_share_base,delivery_share_high,multiplier_low_demand,multiplier_base_demand,multiplier_high_demand,delivery_orders_est,total_orders_est_low,total_orders_est_base,total_orders_est_high,shift_bucket,shift_target,branch_target,target_orders_per_employee,required_employees_low,required_employees_base,required_employees_high,gap_low,gap_base,gap_high,status,explanation
Main Street Coffee,Saturday,20,3.25,3.5,2,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-1.25,-0.25,-0.25,balanced,"Main Street Coffee on Saturday at 20:00 — balanced. Active: 3.2, required: 3.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Saturday,21,3.25,3.5,2,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-1.25,-0.25,-0.25,balanced,"Main Street Coffee on Saturday at 21:00 — balanced. Active: 3.2, required: 3.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Saturday,22,3.25,3.5,2,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-1.25,-0.25,-0.25,balanced,"Main Street Coffee on Saturday at 22:00 — balanced. Active: 3.2, required: 3.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Saturday,23,3.25,3.5,2,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-1.25,-0.25,-0.25,balanced,"Main Street Coffee on Saturday at 23:00 — balanced. Active: 3.2, required: 3.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,0,3.25,3.5,2,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,overnight,16.1285,19.3103,16.1285,2,3,3,-1.25,-0.25,-0.25,balanced,"Main Street Coffee on Sunday at 00:00 — balanced. Active: 3.2, required: 3.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,1,3.0,3.0,3,3,2,2,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,overnight,16.1285,19.3103,16.1285,2,3,3,-1.0,0.0,0.0,balanced,"Main Street Coffee on Sunday at 01:00 — balanced. Active: 3.0, required: 3.0 (gap=+0.0). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,2,2.0,2.0,2,2,1,1,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,overnight,16.1285,19.3103,16.1285,2,3,3,0.0,1.0,1.0,understaffed,"Main Street Coffee on Sunday at 02:00 — understaffed. Active: 2.0, required: 3.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Sunday,7,1.0,1.0,1,1,3,3,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Sunday at 07:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Sunday,8,1.0,1.0,1,1,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Sunday at 08:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Sunday,9,1.0,1.0,1,1,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Sunday at 09:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Sunday,10,1.0,1.0,1,1,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Sunday at 10:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Sunday,11,1.25,1.0,1,2,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,-0.25,0.75,0.75,balanced,"Main Street Coffee on Sunday at 11:00 — balanced. Active: 1.2, required: 2.0 (gap=+0.8). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,12,1.75,2.0,1,2,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,0.25,0.25,0.25,balanced,"Main Street Coffee on Sunday at 12:00 — balanced. Active: 1.8, required: 2.0 (gap=+0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,13,2.25,2.0,2,3,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,-0.25,-0.25,-0.25,balanced,"Main Street Coffee on Sunday at 13:00 — balanced. Active: 2.2, required: 2.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,14,2.5,2.5,2,3,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,-0.5,-0.5,-0.5,balanced,"Main Street Coffee on Sunday at 14:00 — balanced. Active: 2.5, required: 2.0 (gap=-0.5). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,15,3.25,3.0,2,5,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,-1.25,-1.25,-1.25,overstaffed,"Main Street Coffee on Sunday at 15:00 — overstaffed. Active: 3.2, required: 2.0 (gap=-1.2). Estimated orders: 33.8 total, 0.0 delivery. Could reduce by 1.2 employees."
Main Street Coffee,Sunday,16,3.5,3.5,2,5,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,-1.5,-1.5,-1.5,overstaffed,"Main Street Coffee on Sunday at 16:00 — overstaffed. Active: 3.5, required: 2.0 (gap=-1.5). Estimated orders: 33.8 total, 0.0 delivery. Could reduce by 1.5 employees."
Main Street Coffee,Sunday,17,2.75,3.0,1,4,4,4,1,1.0,3,7,132,0.0367816091954023,0.25,0.1428571428571428,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.2575,120.1533,180.2299,180.2299,evening,12.6429,19.3103,12.6429,10,15,15,7.25,12.25,12.25,understaffed,"Main Street Coffee on Sunday at 17:00 — understaffed. Active: 2.8, required: 15.0 (gap=+12.2). Estimated orders: 180.2 total, 0.3 delivery. Need 12.2 more employees."
Main Street Coffee,Sunday,18,2.75,3.0,1,4,4,4,1,4.0,3,7,132,0.0367816091954023,0.25,0.5714285714285714,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.2575,120.1533,180.2299,180.2299,evening,12.6429,19.3103,12.6429,10,15,15,7.25,12.25,12.25,understaffed,"Main Street Coffee on Sunday at 18:00 — understaffed. Active: 2.8, required: 15.0 (gap=+12.2). Estimated orders: 180.2 total, 0.3 delivery. Need 12.2 more employees."
Main Street Coffee,Sunday,19,2.5,2.5,1,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-0.5,0.5,0.5,balanced,"Main Street Coffee on Sunday at 19:00 — balanced. Active: 2.5, required: 3.0 (gap=+0.5). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,20,2.5,2.5,1,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-0.5,0.5,0.5,balanced,"Main Street Coffee on Sunday at 20:00 — balanced. Active: 2.5, required: 3.0 (gap=+0.5). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,21,2.5,2.5,1,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-0.5,0.5,0.5,balanced,"Main Street Coffee on Sunday at 21:00 — balanced. Active: 2.5, required: 3.0 (gap=+0.5). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,22,2.5,2.5,1,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-0.5,0.5,0.5,balanced,"Main Street Coffee on Sunday at 22:00 — balanced. Active: 2.5, required: 3.0 (gap=+0.5). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Sunday,23,2.5,2.5,1,4,4,4,1,2.0,3,7,132,0.0367816091954023,0.25,0.2857142857142857,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.2575,120.1533,180.2299,180.2299,evening,12.6429,19.3103,12.6429,10,15,15,7.5,12.5,12.5,understaffed,"Main Street Coffee on Sunday at 23:00 — understaffed. Active: 2.5, required: 15.0 (gap=+12.5). Estimated orders: 180.2 total, 0.3 delivery. Need 12.5 more employees."
Main Street Coffee,Thursday,0,1.67,2.0,1,2,3,3,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,overnight,16.1285,19.3103,16.1285,2,3,3,0.33,1.33,1.33,understaffed,"Main Street Coffee on Thursday at 00:00 — understaffed. Active: 1.7, required: 3.0 (gap=+1.3). Estimated orders: 33.8 total, 0.0 delivery. Need 1.3 more employees."
Main Street Coffee,Thursday,7,1.0,1.0,1,1,2,2,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Thursday at 07:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Thursday,8,1.0,1.0,1,1,3,3,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Thursday at 08:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Thursday,9,1.0,1.0,1,1,3,3,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Thursday at 09:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Thursday,10,1.0,1.0,1,1,3,3,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Thursday at 10:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Thursday,11,1.0,1.0,1,1,3,3,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Thursday at 11:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Thursday,12,1.0,1.0,1,1,3,3,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,1.0,1.0,1.0,understaffed,"Main Street Coffee on Thursday at 12:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Thursday,13,1.0,1.0,1,1,3,3,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,1.0,1.0,1.0,understaffed,"Main Street Coffee on Thursday at 13:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Thursday,14,1.67,2.0,1,2,3,3,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,0.33,0.33,0.33,balanced,"Main Street Coffee on Thursday at 14:00 — balanced. Active: 1.7, required: 2.0 (gap=+0.3). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Thursday,15,2.25,2.5,1,3,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,-0.25,-0.25,-0.25,balanced,"Main Street Coffee on Thursday at 15:00 — balanced. Active: 2.2, required: 2.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Thursday,16,2.25,2.5,1,3,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,-0.25,-0.25,-0.25,balanced,"Main Street Coffee on Thursday at 16:00 — balanced. Active: 2.2, required: 2.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Thursday,17,1.5,1.5,1,2,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,0.5,1.5,1.5,understaffed,"Main Street Coffee on Thursday at 17:00 — understaffed. Active: 1.5, required: 3.0 (gap=+1.5). Estimated orders: 33.8 total, 0.0 delivery. Need 1.5 more employees."
Main Street Coffee,Thursday,18,1.5,1.5,1,2,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,0.5,1.5,1.5,understaffed,"Main Street Coffee on Thursday at 18:00 — understaffed. Active: 1.5, required: 3.0 (gap=+1.5). Estimated orders: 33.8 total, 0.0 delivery. Need 1.5 more employees."
Main Street Coffee,Thursday,19,1.5,1.5,1,2,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,0.5,1.5,1.5,understaffed,"Main Street Coffee on Thursday at 19:00 — understaffed. Active: 1.5, required: 3.0 (gap=+1.5). Estimated orders: 33.8 total, 0.0 delivery. Need 1.5 more employees."
Main Street Coffee,Thursday,20,1.5,1.5,1,2,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,0.5,1.5,1.5,understaffed,"Main Street Coffee on Thursday at 20:00 — understaffed. Active: 1.5, required: 3.0 (gap=+1.5). Estimated orders: 33.8 total, 0.0 delivery. Need 1.5 more employees."
