branch,customer,basket_id,item,qty,price
Conut Jnah,Person_0192,64,STRAWBERRY.,1.0,178783.78
Conut Jnah,Person_0192,64,THE ONE MINI,1.0,0.0
Conut Jnah,Person_0192,64,THE SHARING BOX.,1.0,1668648.66
Conut Jnah,Person_0192,64,TRIPLE CHOCOLATE MINI,1.0,0.0
Conut Jnah,Person_0192,64,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0193,65,"BLUEBERRIES , (P)",1.0,40540.54
Conut Jnah,Person_0193,65,"BLUEBERRIES , (P)",1.0,40540.54
Conut Jnah,Person_0193,65,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0193,65,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0193,65,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0193,65,LOTUS SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0193,65,NO SPREAD,1.0,0.0
Conut Jnah,Person_0193,65,PRESSED,1.0,0.0
Conut Jnah,Person_0194,66,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0194,66,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0194,66,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0194,66,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0194,66,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0194,66,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0194,66,LOTUS SAUCE.,1.0,178783.78
Conut Jnah,Person_0194,66,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0194,66,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0194,66,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0194,66,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0194,66,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0194,66,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0194,66,"PISTACHIO SAUCE ,(P)",1.0,40540.54
Conut Jnah,Person_0194,66,"PISTACHIO SAUCE ,(P)",1.0,40540.54
Conut Jnah,Person_0194,66,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0195,67,"BROWNIES , (R)",1.0,0.0
Conut Jnah,Person_0195,67,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0195,67,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0195,67,CONUT TRIPLE CHOCOLATE,1.0,924378.38
Conut Jnah,Person_0195,67,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0195,67,NUTELLA SAUCE . (R),1.0,0.0
Conut Jnah,Person_0195,67,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0195,67,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0195,67,WHITE CHOCOLATE SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0196,68,[CHOCOLATE DRESSING],1.0,0.0
Conut Jnah,Person_0196,68,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0196,68,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0196,68,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0196,68,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0196,68,CHIMNEY BOSTON CHEESECAKE,1.0,1311081.08
Conut Jnah,Person_0196,68,CHIMNEY PISTACHIO,1.0,1430270.27
Conut Jnah,Person_0196,68,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0196,68,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0196,68,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0196,68,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0196,68,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0196,68,CONUT PISTACHIO,1.0,1013108.11
Conut Jnah,Person_0196,68,CRUSHED LOTUS .(R),1.0,0.0
Conut Jnah,Person_0196,68,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0196,68,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0196,68,FULL FAT MILK,1.0,0.0
Conut Jnah,Person_0196,68,HOT CHOCOLATE COMBO,1.0,662162.16
Conut Jnah,Person_0196,68,HOT CHOCOLATE COMBO,1.0,662162.16
Conut Jnah,Person_0196,68,HOT CHOCOLATE COMBO,1.0,662162.16
Conut Jnah,Person_0196,68,NO SPREAD,1.0,0.0
Conut Jnah,Person_0196,68,"NO SPREAD,,",1.0,0.0
Conut Jnah,Person_0196,68,"NO SPREAD,,",1.0,0.0
Conut Jnah,Person_0196,68,NO SPREAD..,1.0,0.0
Conut Jnah,Person_0196,68,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0196,68,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0196,68,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0196,68,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0196,68,OREO MILKSHAKE,1.0,715135.14
Conut Jnah,Person_0196,68,PISTACHIO TOPPING,1.0,0.0
Conut Jnah,Person_0196,68,REGULAR,1.0,0.0
Conut Jnah,Person_0196,68,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0196,68,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0196,68,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0196,68,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0196,68,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0196,68,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0196,68,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0196,68,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0196,68,TIRAMISU CHIMNEY,1.0,1311081.08
Conut Jnah,Person_0196,68,TIRAMISU CHIMNEY,1.0,1311081.08
Conut Jnah,Person_0196,68,WHIPPED CREAM...,1.0,0.0
Conut Jnah,Person_0197,69,"BROWNIES,(R)",1.0,0.0
Conut Jnah,Person_0197,69,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0197,69,MINI BERRY MIX,1.0,507216.22
Conut Jnah,Person_0197,69,MINI TRIPLE CHOCOLATE,1.0,536351.34
Conut Jnah,Person_0197,69,"NUTELLA SAUCE ,(R)",1.0,0.0
Conut Jnah,Person_0197,69,"NUTELLA SAUCE ,(R)",1.0,0.0
Conut Jnah,Person_0197,69,NUTELLA SPREAD MINI.,1.0,0.0
Conut Jnah,Person_0197,69,WHIPPED CREAM  .,1.0,0.0
Conut Jnah,Person_0197,69,WHITE CHOCOLATE SPREAD MINI.,1.0,0.0
Conut Jnah,Person_0198,70,[NO DRESSING],1.0,0.0
Conut Jnah,Person_0198,70,CARAMEL FRAPPE,1.0,536351.34
Conut Jnah,Person_0198,70,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0198,70,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0198,70,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0198,70,FULL FAT MILK,1.0,0.0
Conut Jnah,Person_0198,70,NO WHIPPED CREAM,1.0,0.0
Conut Jnah,Person_0198,70,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0198,70,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0198,70,REGULAR.,1.0,0.0
Conut Jnah,Person_0199,71,"BROWNIES,(R)",1.0,0.0
Conut Jnah,Person_0199,71,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0199,71,CHIMNEY BOSTON CHEESECAKE,1.0,1311081.08
Conut Jnah,Person_0199,71,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0199,71,CRUSHED LOTUS .(R),1.0,0.0
Conut Jnah,Person_0199,71,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0199,71,MINI TRIPLE CHOCOLATE,1.0,536351.34
Conut Jnah,Person_0199,71,"NO SPREAD,,",1.0,0.0
Conut Jnah,Person_0199,71,"NUTELLA SAUCE ,(R)",1.0,0.0
Conut Jnah,Person_0199,71,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0199,71,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0199,71,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0199,71,WHITE CHOCOLATE SPREAD MINI.,1.0,0.0
Conut Jnah,Person_0200,72,[CARAMEL DRESSING],1.0,0.0
Conut Jnah,Person_0200,72,[CARAMEL DRESSING],1.0,0.0
Conut Jnah,Person_0200,72,CARAMEL FRAPPE,1.0,536351.34
Conut Jnah,Person_0200,72,CARAMEL FRAPPE,1.0,536351.34
Conut Jnah,Person_0200,72,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0200,72,CHIMNEY BERRY MIX,1.0,1251486.48
Conut Jnah,Person_0200,72,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0200,72,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0200,72,FULL FAT MILK,1.0,0.0
Conut Jnah,Person_0200,72,FULL FAT MILK,1.0,0.0
Conut Jnah,Person_0200,72,NO SPREAD,1.0,0.0
Conut Jnah,Person_0200,72,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0200,72,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0200,72,REGULAR.,1.0,0.0
Conut Jnah,Person_0200,72,REGULAR.,1.0,0.0
Conut Jnah,Person_0200,72,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0200,72,"WHIPPED CREAM   ,",1.0,0.0
Conut Jnah,Person_0200,72,WHIPPED CREAM...,1.0,0.0
Conut Jnah,Person_0200,72,WHIPPED CREAM...,1.0,0.0
Conut Jnah,Person_0201,73,BOSTON CHEESECAKE CONUT,1.0,0.0
Conut Jnah,Person_0201,73,BOSTON CHEESECAKE CONUT,1.0,0.0
Conut Jnah,Person_0201,73,CONUT COMBO,1.0,2741351.34
Conut Jnah,Person_0201,73,CONUT COMBO,1.0,2741351.34
Conut Jnah,Person_0201,73,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0201,73,PISTACHIO CONUT,1.0,0.0
Conut Jnah,Person_0201,73,PISTACHIO CONUT,1.0,0.0
Conut Jnah,Person_0201,73,THE ONE CONUT,1.0,0.0
Conut Jnah,Person_0201,73,THE ONE CONUT,1.0,0.0
Conut Jnah,Person_0201,73,TRIPLE CHOCOLATE CONUT,1.0,0.0
Conut Jnah,Person_0201,73,TRIPLE CHOCOLATE CONUT,1.0,0.0
Conut Jnah,Person_0202,74,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0202,74,DELIVERY CHARGE,-1.0,-238378.38
Conut Jnah,Person_0202,74,SEND CUTLERY,-1.0,0.0
Conut Jnah,Person_0202,74,SEND CUTLERY,1.0,0.0
Conut Jnah,Person_0203,75,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0203,75,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0203,75,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0203,75,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0203,75,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0203,75,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0203,75,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08
Conut Jnah,Person_0203,75,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08
Conut Jnah,Person_0203,75,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0203,75,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0203,75,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0203,75,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0203,75,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0203,75,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0203,75,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0203,75,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0203,75,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0203,75,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0204,76,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0204,76,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0204,76,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0204,76,LOTUS SPREAD CHIMNEY,1.0,178783.78
Conut Jnah,Person_0204,76,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0204,76,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0205,77,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0205,77,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0205,77,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0205,77,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0205,77,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0206,78,BOSTON CHEESECAKE MINI,1.0,0.0
Conut Jnah,Person_0206,78,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0206,78,CHIMNEY PISTACHIO,1.0,1430270.27
Conut Jnah,Person_0206,78,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0206,78,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0206,78,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08
Conut Jnah,Person_0206,78,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0206,78,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0206,78,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0206,78,"NO SPREAD,,",1.0,0.0
Conut Jnah,Person_0206,78,NO TOPPINGS,1.0,0.0
Conut Jnah,Person_0206,78,NO TOPPINGS.,1.0,0.0
Conut Jnah,Person_0206,78,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0206,78,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0206,78,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0206,78,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0206,78,PISTACHIO MINI,1.0,0.0
Conut Jnah,Person_0206,78,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0206,78,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0206,78,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0206,78,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0206,78,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0206,78,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0206,78,THE ONE MINI,1.0,0.0
Conut Jnah,Person_0206,78,THE SHARING BOX.,1.0,1668648.66
Conut Jnah,Person_0206,78,TRIPLE CHOCOLATE MINI,1.0,0.0
Conut Jnah,Person_0206,78,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0207,79,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0207,79,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0207,79,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0207,79,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0207,79,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0207,79,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0207,79,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0207,79,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0207,79,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0208,80,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0208,80,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0208,80,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0208,80,PRESSED,1.0,0.0
Conut Jnah,Person_0208,80,STRAWBERRY.,1.0,178783.78
Conut Jnah,Person_0209,81,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0209,81,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0209,81,CONUT BOSTON CHEESECAKE,1.0,924378.38
Conut Jnah,Person_0209,81,CONUT PISTACHIO,1.0,1013108.11
Conut Jnah,Person_0209,81,"CRUSHED LOTUS , (R)",1.0,0.0
Conut Jnah,Person_0209,81,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0209,81,NO SPREAD..,1.0,0.0
Conut Jnah,Person_0209,81,NO SPREAD..,1.0,0.0
Conut Jnah,Person_0209,81,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0209,81,PISTACHIO TOPPING,1.0,0.0
Conut Jnah,Person_0209,81,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0209,81,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0209,81,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0210,82,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0210,82,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0210,82,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0210,82,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0210,82,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0211,83,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0211,83,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0211,83,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0211,83,NO SPREAD,1.0,0.0
Conut Jnah,Person_0211,83,NO SPREAD,1.0,0.0
Conut Jnah,Person_0211,83,REGULAR,1.0,0.0
Conut Jnah,Person_0211,83,REGULAR,1.0,0.0
Conut Jnah,Person_0212,84,BOSTON CHEESECAKE MINI,1.0,0.0
Conut Jnah,Person_0212,84,CONUT BITES,1.0,655540.55
Conut Jnah,Person_0212,84,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0212,84,PISTACHIO DIP.(P),1.0,119189.19
Conut Jnah,Person_0212,84,PISTACHIO MINI,1.0,0.0
Conut Jnah,Person_0212,84,THE ONE MINI,1.0,0.0
Conut Jnah,Person_0212,84,THE SHARING BOX.,1.0,1668648.66
Conut Jnah,Person_0212,84,TRIPLE CHOCOLATE MINI,1.0,0.0
Conut Jnah,Person_0213,85,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0213,85,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0213,85,CHIMNEY BERRY MIX,1.0,1251486.48
Conut Jnah,Person_0213,85,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0213,85,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0213,85,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0213,85,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0213,85,MINI BERRY MIX,1.0,507216.22
Conut Jnah,Person_0213,85,NO SPREAD,1.0,0.0
Conut Jnah,Person_0213,85,"NUTELLA SAUCE ,(R)",1.0,0.0
Conut Jnah,Person_0213,85,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0213,85,NUTELLA SAUCE.,1.0,178783.78
Conut Jnah,Person_0213,85,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0213,85,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0213,85,NUTELLA SPREAD MINI.,1.0,0.0
Conut Jnah,Person_0213,85,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0213,85,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0213,85,"WHIPPED CREAM   ,",1.0,0.0
Conut Jnah,Person_0213,85,WHIPPED CREAM  .,1.0,0.0
Conut Jnah,Person_0214,86,BOSTON CHEESECAKE MINI,1.0,0.0
Conut Jnah,Person_0214,86,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0214,86,PISTACHIO MINI,1.0,0.0
Conut Jnah,Person_0214,86,THE ONE MINI,1.0,0.0
Conut Jnah,Person_0214,86,THE SHARING BOX.,1.0,1668648.66
Conut Jnah,Person_0214,86,TRIPLE CHOCOLATE MINI,1.0,0.0
Conut Jnah,Person_0215,87,CARAMEL DIP.(R),1.0,0.0
Conut Jnah,Person_0215,87,CARAMEL MACHIATO,1.0,536351.34
Conut Jnah,Person_0215,87,CHIMNEY BERRY MIX,1.0,1251486.48
Conut Jnah,Person_0215,87,CONUT BITES,1.0,655540.55
Conut Jnah,Person_0215,87,CONUT BITES,1.0,655540.55
Conut Jnah,Person_0215,87,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0215,87,FULL FAT MILK,1.0,0.0
Conut Jnah,Person_0215,87,ICED,1.0,0.0
Conut Jnah,Person_0215,87,NUTELLA DIP.(R),1.0,0.0
Conut Jnah,Person_0215,87,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0215,87,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0215,87,REGULAR.,1.0,0.0
Conut Jnah,Person_0215,87,"WHIPPED CREAM   ,",1.0,0.0
Conut Jnah,Person_0216,88,CONUT BERRY MIX,1.0,893918.92
Conut Jnah,Person_0216,88,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0216,88,NUTELLA SAUCE . (R),1.0,0.0
Conut Jnah,Person_0216,88,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0216,88,"WHIPPED CREAM  ,",1.0,0.0
Conut Jnah,Person_0217,89,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0217,89,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0217,89,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0217,89,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0217,89,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0217,89,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0217,89,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0217,89,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0217,89,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0217,89,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0218,90,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0218,90,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0218,90,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0218,90,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0218,90,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0218,90,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0218,90,LOTUS SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0218,90,LOTUS SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0218,90,NO TOPPINGS,1.0,0.0
Conut Jnah,Person_0218,90,NUTELLA SPREAD CHIMNEY,1.0,178783.78
Conut Jnah,Person_0218,90,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0218,90,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0218,90,PRESSED,1.0,0.0
Conut Jnah,Person_0218,90,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0218,90,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0218,90,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0218,90,WHITE CHOCOLATE SAUCE .(R),1.0,0.0
Conut Jnah,Person_0219,91,AFFOGATO,1.0,536351.34
Conut Jnah,Person_0219,91,BLUEBERRIES.,1.0,238378.38
Conut Jnah,Person_0219,91,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0219,91,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0219,91,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0219,91,MINI THE ONE,1.0,507216.22
Conut Jnah,Person_0219,91,NO SPREAD,1.0,0.0
Conut Jnah,Person_0219,91,NO SPREAD .,1.0,0.0
Conut Jnah,Person_0219,91,NO TOPPINGS,1.0,0.0
Conut Jnah,Person_0219,91,"NO TOPPINGS ,",1.0,0.0
Conut Jnah,Person_0219,91,"NO TOPPINGS ,",1.0,0.0
Conut Jnah,Person_0219,91,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0219,91,PRESSED,1.0,0.0
Conut Jnah,Person_0219,91,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0220,92,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0220,92,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0220,92,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0220,92,PRESSED,1.0,0.0
Conut Jnah,Person_0220,92,WHITE CHOCOLATE SPREAD CHIMNEY,1.0,178783.78
Conut Jnah,Person_0221,93,CHIMNEY BERRY MIX,1.0,1251486.48
Conut Jnah,Person_0221,93,"CRUSHED LOTUS,(R)",1.0,0.0
Conut Jnah,Person_0221,93,"CRUSHED LOTUS,(R)",-1.0,0.0
Conut Jnah,Person_0221,93,DELIVERY CHARGE,-1.0,-238378.38
Conut Jnah,Person_0221,93,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0221,93,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0221,93,MINI BERRY MIX,1.0,507216.22
Conut Jnah,Person_0221,93,MINI BERRY MIX,-1.0,-507216.22
Conut Jnah,Person_0221,93,MINI BOSTON CHEESECAKE,-1.0,-536351.34
Conut Jnah,Person_0221,93,MINI BOSTON CHEESECAKE,1.0,536351.34
Conut Jnah,Person_0221,93,NO SPREAD .,1.0,0.0
Conut Jnah,Person_0221,93,NO SPREAD .,-1.0,0.0
Conut Jnah,Person_0221,93,"NUTELLA SAUCE ,(R)",-1.0,0.0
Conut Jnah,Person_0221,93,"NUTELLA SAUCE ,(R)",1.0,0.0
Conut Jnah,Person_0221,93,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0221,93,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0221,93,NUTELLA SPREAD MINI.,1.0,0.0
Conut Jnah,Person_0221,93,NUTELLA SPREAD MINI.,-1.0,0.0
Conut Jnah,Person_0221,93,STRAWBERRY .(R),-1.0,0.0
Conut Jnah,Person_0221,93,STRAWBERRY .(R),1.0,0.0
Conut Jnah,Person_0221,93,"WHIPPED CREAM   ,",1.0,0.0
Conut Jnah,Person_0221,93,WHIPPED CREAM  .,1.0,0.0
Conut Jnah,Person_0221,93,WHIPPED CREAM  .,-1.0,0.0
