branch,division,group,item,qty,amount,is_modifier,category,item_sales_share_within_branch,item_rank_within_branch,item_rank_within_division
Conut Jnah,Shakes,Shakes,PISTACHIO MILKSHAKE,11.0,9833108.14,False,milkshake,0.001728,51.0,5.0
Conut Jnah,Shakes,Shakes,GRANOLA BERRIES MILKSHAKE,4.0,3098918.94,False,milkshake,0.000545,75.0,8.0
Conut Jnah,Shakes,Shakes,DOUBLE CHOCOLATE MILKSHAKE,19.0,14719864.95,False,milkshake,0.002587,46.0,4.0
Conut Jnah,Shakes,Shakes,FRUIT LOOPS MILKSHAKE,3.0,2324189.2,False,milkshake,0.000409,81.0,9.0
Conut Jnah,Shakes,Shakes,TOFFEE NUT MILKSHAKE,1.0,774729.73,False,milkshake,0.000136,103.0,11.0
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,ICED CHOCOLATE,11.0,4923837.76,False,other_beverage,0.000865,68.0,8.0
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,WATER,2181.0,173301068.95,False,other_beverage,0.030461,8.0,1.0
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,HOT MILK,17.0,3039324.28,False,other_beverage,0.000534,77.0,9.0
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,VIA SPARKLING WATER,34.0,6078648.57,False,other_beverage,0.001068,61.0,5.0
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,MANGO PASSION,44.0,18355134.89,False,other_beverage,0.003226,44.0,2.0
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,MELON PASSION,16.0,6674594.51,False,other_beverage,0.001173,58.0,4.0
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,WILD BERRIES,14.0,5840270.19,False,other_beverage,0.001027,63.0,6.0
Conut Jnah,Hot and Cold Drinks,Hot and Cold Drinks,WILD BERRIES PASSION,4.0,1668648.63,False,other_beverage,0.000293,88.0,11.0
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,EARL GREY,5.0,1489864.84,False,other_beverage,0.000262,91.0,12.0
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,ENGLISH BREAKFAST,3.0,893918.91,False,other_beverage,0.000157,101.0,13.0
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,GREEN TEA,8.0,2383783.75,False,other_beverage,0.000419,80.0,10.0
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,PEPPERMINT TEA,2.0,595945.94,False,other_beverage,0.000105,109.0,14.0
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,PEACH ICED TEA,35.0,14600675.48,False,other_beverage,0.002566,47.0,3.0
Conut Jnah,Hot and Cold Drinks,TEA FLAVORS,RASPBERRY ICED TEA,12.0,5005945.88,False,other_beverage,0.00088,67.0,7.0
Conut Jnah,Conuts,Conuts,NO CINNAMON,22.0,0.0,True,modifier,,,
Conut Jnah,Extras and Sides,Extras and Sides,ADD ICE CREAM,276.0,131584863.11,False,core_food,0.023128,13.0,1.0
Conut Jnah,Delivery Service,Delivery,DELIVERY CHARGE,270.0,64362161.3,False,core_food,0.011313,24.0,1.0
Conut Jnah,Delivery Service,Delivery,SEND CUTLERY,7.0,0.0,True,modifier,,,
Conut Jnah,Delivery Service,Delivery,DONT SEND CUTLERY,1.0,0.0,True,modifier,,,
Conut Jnah,Delivery Service,Delivery,TAKE AWAY,620.0,0.0,True,modifier,,,
Conut Jnah,Free Conut Spreads,Free Conut Spreads,NUTELLA SPREAD CONUT.,902.0,0.0,True,modifier,,,
Conut Jnah,Free Conut Spreads,Free Conut Spreads,LOTUS SPREAD CONUT.,40.0,0.0,True,modifier,,,
Conut Jnah,Free Conut Spreads,Free Conut Spreads,WHITE CHOCOLATE SPREAD CONUT.,217.0,0.0,True,modifier,,,
Conut Jnah,Free Conut Spreads,Free Conut Spreads,PISTACHIO SPREAD CONUT.,2.0,60918.92,False,core_food,1.1e-05,126.0,1.0
Conut Jnah,Free Conut Spreads,Free Conut Spreads,NO SPREAD.,17.0,0.0,True,modifier,,,
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,NUTELLA SPREAD CHIMNEY.,1248.0,0.0,True,modifier,,,
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,LOTUS SPREAD CHIMNEY.,69.0,0.0,True,modifier,,,
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,WHITE CHOCOLATE SPREAD CHIMNEY.,249.0,0.0,True,modifier,,,
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,PISTACHIO SPREAD CHIMNEY.,21.0,1251486.47,False,core_food,0.00022,95.0,1.0
Conut Jnah,Free Chimney Cake Spreads,Free Chimney Cake Spreads,NO SPREAD,76.0,0.0,True,modifier,,,
Conut Jnah,Holder,Holders,ARGENTINA,1.0,0.0,True,modifier,,,
Conut Jnah,Holder,Holders,ENGLAND HOLDER,1.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,CLASSIC CHIMNEY,291.0,173420272.24,False,core_food,0.030482,7.0,7.0
Conut Jnah,ITEMS,ITEMS,MINI THE ONE,255.0,129340136.99,False,core_food,0.022734,15.0,13.0
Conut Jnah,ITEMS,ITEMS,MINI THE ORIGINAL,219.0,104409728.34,False,core_food,0.018352,18.0,16.0
Conut Jnah,ITEMS,ITEMS,CONUT THE ORIGINAL,313.0,270677325.11,False,core_food,0.047576,4.0,4.0
Conut Jnah,ITEMS,ITEMS,CHIMNEY THE ORIGINAL,171.0,203813513.31,False,core_food,0.035824,6.0,6.0
Conut Jnah,ITEMS,ITEMS,CONUT THE ONE,486.0,434444595.95,False,core_food,0.076361,2.0,2.0
Conut Jnah,ITEMS,ITEMS,CHIMNEY THE ONE,859.0,1075026890.19,False,core_food,0.188954,1.0,1.0
Conut Jnah,ITEMS,ITEMS,MINI PISTACHIO,61.0,38210730.08,False,core_food,0.006716,32.0,23.0
Conut Jnah,ITEMS,ITEMS,CONUT PISTACHIO,87.0,88140405.51,False,core_food,0.015492,19.0,17.0
Conut Jnah,ITEMS,ITEMS,CHIMNEY PISTACHIO,117.0,167341621.11,False,core_food,0.029413,9.0,8.0
Conut Jnah,ITEMS,ITEMS,MINI BOSTON CHEESECAKE,53.0,28426621.24,False,core_food,0.004996,37.0,26.0
Conut Jnah,ITEMS,ITEMS,CONUT BOSTON CHEESECAKE,95.0,87815946.11,False,core_food,0.015435,20.0,18.0
Conut Jnah,ITEMS,ITEMS,CHIMNEY BOSTON CHEESECAKE,84.0,110130810.58,False,core_food,0.019357,17.0,15.0
Conut Jnah,ITEMS,ITEMS,MINI BERRY MIX,122.0,61880379.27,False,core_food,0.010877,25.0,21.0
Conut Jnah,ITEMS,ITEMS,CONUT BERRY MIX,158.0,141239189.63,False,core_food,0.024825,12.0,11.0
Conut Jnah,ITEMS,ITEMS,CHIMNEY BERRY MIX,102.0,127651621.42,False,core_food,0.022437,16.0,14.0
Conut Jnah,ITEMS,ITEMS,ICE CREAM BOWL,271.0,161501353.18,False,core_food,0.028387,10.0,9.0
Conut Jnah,ITEMS,ITEMS,CONUT BITES,50.0,32777027.32,False,core_food,0.005761,35.0,25.0
Conut Jnah,ITEMS,ITEMS,CINNAMON SUGAR RINGS,13.0,5423108.04,False,core_food,0.000953,65.0,28.0
Conut Jnah,ITEMS,ITEMS,CHOCOLATE CHIPS RINGS,8.0,3814054.0,False,core_food,0.00067,71.0,29.0
Conut Jnah,ITEMS,ITEMS,CONUT TRIPLE CHOCOLATE,226.0,208909513.9,False,core_food,0.036719,5.0,5.0
Conut Jnah,ITEMS,ITEMS,MINI TRIPLE CHOCOLATE,124.0,66507566.68,False,core_food,0.01169,22.0,20.0
Conut Jnah,ITEMS,ITEMS,CHIMNEY TRIPLE CHOCOLATE,240.0,314659458.79,False,core_food,0.055307,3.0,3.0
Conut Jnah,ITEMS,ITEMS,CHIMNEY COMBO.,3.0,11799729.75,False,core_food,0.002074,49.0,27.0
Conut Jnah,ITEMS,ITEMS,CONUT COMBO,13.0,35637567.47,False,core_food,0.006264,34.0,24.0
Conut Jnah,ITEMS,ITEMS,THE SHARING BOX.,47.0,78426486.82,False,core_food,0.013785,21.0,19.0
Conut Jnah,ITEMS,ITEMS,THE ONE CONUT,13.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,THE ONE MINI,47.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,THE ONE CHIMNEY,3.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,PISTACHIO CONUT,13.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,PISTACHIO MINI,46.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,PISTACHIO CHIMNEY,3.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,TRIPLE CHOCOLATE CONUT,13.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,TRIPLE CHOCOLATE MINI,47.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,TRIPLE CHOCOLATE CHIMNEY,3.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,BOSTON CHEESECAKE CONUT,13.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,BOSTON CHEESECAKE MINI,47.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,BOSTON CHEESECAKE CHIMNEY,3.0,0.0,True,modifier,,,
Conut Jnah,ITEMS,ITEMS,TIRAMISU MINI CONUT,88.0,52443243.84,False,core_food,0.009218,26.0,22.0
Conut Jnah,ITEMS,ITEMS,TIRAMISU CONUT,137.0,130631351.62,False,core_food,0.022961,14.0,12.0
Conut Jnah,ITEMS,ITEMS,TIRAMISU CHIMNEY,120.0,157329729.4,False,core_food,0.027653,11.0,10.0
Conut Jnah,EXTRA MINI SPREAD,EXTRA MINI SPREAD,NUTELLA SPREAD MINI,3.0,178783.78,False,core_food,3.1e-05,122.0,1.0
Conut Jnah,EXTRA MINI SPREAD,EXTRA MINI SPREAD,PISTACHIO SPREAD MINI,1.0,90054.05,False,core_food,1.6e-05,125.0,2.0
Conut Jnah,EXTRA MINI SPREAD,EXTRA MINI SPREAD,"NO SPREAD,.",59.0,0.0,True,modifier,,,
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,NUTELLA SPREAD CONUT,16.0,1440864.84,False,core_food,0.000253,92.0,1.0
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,LOTUS SPREAD CONUT,6.0,540324.31,False,core_food,9.5e-05,111.0,2.0
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,WHITE CHOCOLATE SPREAD CONUT,0.0,0.0,False,core_food,0.0,128.0,4.0
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,PISTACHIO SPREAD CONUT,1.0,119189.19,False,core_food,2.1e-05,124.0,3.0
Conut Jnah,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,NO SPREAD..,167.0,0.0,True,modifier,,,
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,NUTELLA SPREAD CHIMNEY,12.0,2145405.38,False,core_food,0.000377,82.0,2.0
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,LOTUS SPREAD CHIMNEY,17.0,3039324.28,False,core_food,0.000534,77.0,1.0
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,WHITE CHOCOLATE SPREAD CHIMNEY,4.0,715135.13,False,core_food,0.000126,105.0,4.0
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,PISTACHIO SPREAD CHIMNEY,5.0,1191891.88,False,core_food,0.000209,96.0,3.0
Conut Jnah,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,"NO SPREAD,,",184.0,0.0,True,modifier,,,
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRUSHED OREO (R),1.0,90054.05,False,core_food,1.6e-05,125.0,15.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRUSHED LOTUS (R),5.0,450270.26,False,core_food,7.9e-05,113.0,9.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,BROWNIES (R),9.0,810486.47,False,core_food,0.000142,102.0,4.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,PEANUT BUTTER CUPS (P),2.0,238378.38,False,core_food,4.2e-05,119.0,12.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRISPY CREPE (R),1.0,90054.05,False,core_food,1.6e-05,125.0,15.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,STRAWBERRIES (R),19.0,1711026.99,False,core_food,0.000301,87.0,1.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,BLUEBERRIES (P),12.0,1430270.25,False,core_food,0.000251,93.0,2.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRIES (P),9.0,1072702.69,False,core_food,0.000189,99.0,3.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SPRINKLES (R),8.0,720432.42,False,core_food,0.000127,104.0,5.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE SAUCE (R),1.0,90054.05,False,core_food,1.6e-05,125.0,15.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,WHIPPED  CREAM (P),6.0,715135.13,False,core_food,0.000126,105.0,6.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SALTED CARAMEL SAUCE (R),2.0,180108.1,False,core_food,3.2e-05,121.0,13.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,NUTELLA SAUCE (R),7.0,630378.37,False,core_food,0.000111,106.0,7.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,PISTACHIO SAUCE (P),4.0,476756.75,False,core_food,8.4e-05,112.0,8.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,LOTUS SAUCE (R),3.0,270162.16,False,core_food,4.7e-05,118.0,11.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE CHIPS (P),1.0,119189.19,False,core_food,2.1e-05,124.0,14.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,FRUIT LOOPS (R),3.0,270162.16,False,core_food,4.7e-05,118.0,11.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GRANOLA BERRIES (P),1.0,119189.19,False,core_food,2.1e-05,124.0,14.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRY JAM (P),1.0,119189.19,False,core_food,2.1e-05,124.0,14.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GUMMY BEARS (R),4.0,360216.21,False,core_food,6.3e-05,115.0,10.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,MARSHMALLOWS (R),3.0,270162.16,False,core_food,4.7e-05,118.0,11.0
Conut Jnah,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SALTED PRETZELS (R),1.0,90054.05,False,core_food,1.6e-05,125.0,15.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED OREO.,12.0,2145405.38,False,core_food,0.000377,82.0,7.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED LOTUS.,10.0,1787837.81,False,core_food,0.000314,86.0,8.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRISPY CREPE.,5.0,893918.91,False,core_food,0.000157,101.0,12.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,BROWNIES.,27.0,4827162.1,False,core_food,0.000848,69.0,4.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,STRAWBERRY.,129.0,23063107.8,False,core_food,0.004054,41.0,1.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,SPRINKLES.,4.0,715135.13,False,core_food,0.000126,105.0,13.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,BLUEBERRIES.,26.0,6197837.76,False,core_food,0.001089,60.0,3.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,RASPBERRIES.,16.0,3814054.0,False,core_food,0.00067,71.0,5.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,PEANUT BUTTER CUPS.,2.0,476756.75,False,core_food,8.4e-05,112.0,14.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,SALTED CARAMEL SAUCE.,1.0,178783.78,False,core_food,3.1e-05,122.0,16.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,DARK CHOCOLATE SAUCE.,1.0,178783.78,False,core_food,3.1e-05,122.0,16.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,NUTELLA SAUCE.,40.0,7151351.26,False,core_food,0.001257,57.0,2.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,LOTUS SAUCE.,7.0,1251486.47,False,core_food,0.00022,95.0,10.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,WHIPPED  CREAM.,5.0,1191891.88,False,core_food,0.000209,96.0,11.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CARAMEL SAUCE.,1.0,178783.78,False,core_food,3.1e-05,122.0,16.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,PISTACHIO SAUCE.,11.0,2622162.13,False,core_food,0.000461,78.0,6.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,DARK CHOCOLATE CHIPS.,2.0,476756.75,False,core_food,8.4e-05,112.0,14.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,FRUIT LOOPS.,5.0,893918.91,False,core_food,0.000157,101.0,12.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,GRANOLA BERRIES.,1.0,238378.38,False,core_food,4.2e-05,119.0,15.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,GUMMY BEARS.,8.0,1430270.25,False,core_food,0.000251,93.0,9.0
Conut Jnah,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,MARSHMALLOWS.,8.0,1430270.25,False,core_food,0.000251,93.0,9.0
Conut Jnah,EXTRA DIP,EXTRA DIP,NUTELLA DIP (R),4.0,476756.75,False,core_food,8.4e-05,112.0,3.0
Conut Jnah,EXTRA DIP,EXTRA DIP,LOTUS DIP (R),4.0,476756.75,False,core_food,8.4e-05,112.0,3.0
Conut Jnah,EXTRA DIP,EXTRA DIP,WHITE CHOCOLATE DIP (R),2.0,238378.38,False,core_food,4.2e-05,119.0,4.0
Conut Jnah,EXTRA DIP,EXTRA DIP,CARAMEL DIP (R),0.0,0.0,False,core_food,0.0,128.0,5.0
Conut Jnah,EXTRA DIP,EXTRA DIP,DARK CHOCOLATE DIP (R),0.0,0.0,False,core_food,0.0,128.0,5.0
Conut Jnah,EXTRA DIP,EXTRA DIP,PISTACHIO DIP (P),4.0,953513.5,False,core_food,0.000168,100.0,1.0
Conut Jnah,EXTRA DIP,EXTRA DIP,RASPBERRY JAM DIP (P),1.0,238378.38,False,core_food,4.2e-05,119.0,4.0
Conut Jnah,EXTRA DIP,EXTRA DIP,CHERRY JAM DIP (P),3.0,715135.13,False,core_food,0.000126,105.0,2.0
Conut Jnah,free mini spread,FREE MINI SPREAD,NUTELLA SPREAD MINI.,575.0,0.0,True,modifier,,,
Conut Jnah,free mini spread,FREE MINI SPREAD,LOTUS SPREAD MINI.,14.0,0.0,True,modifier,,,
Conut Jnah,free mini spread,FREE MINI SPREAD,WHITE CHOCOLATE SPREAD MINI.,122.0,0.0,True,modifier,,,
Conut Jnah,free mini spread,FREE MINI SPREAD,PISTACHIO SPREAD MINI.,2.0,60918.92,False,core_food,1.1e-05,126.0,1.0
Conut Jnah,free mini spread,FREE MINI SPREAD,NO SPREAD .,58.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"STRAWBERRY , (R)",789.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"BLUEBERRIES, (P)",60.0,1827567.5,False,core_food,0.000321,84.0,2.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"CRUSHED OREO, (R)",51.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"CRUSHED LOTUS , (R)",148.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"SPRINKLES , (R)",41.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"BROWNIES , (R)",635.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,SALTED CARAMEL SAUCE . (R),7.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,WHIPPED CREAM . (P),11.0,335054.04,False,core_food,5.9e-05,117.0,7.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"LOTUS SAUCE , (R)",50.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"WHITE CHOCOLATE SAUCE , (R)",34.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"CARAMEL SAUCE , (R)",353.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,NO TOPPINGS.,89.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"RASPBERRIES, (P)",38.0,1157459.42,False,core_food,0.000203,98.0,4.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"DARK CHOCOLATE CHIPS, (P)",20.0,609189.17,False,core_food,0.000107,107.0,5.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"GRANOLA BERRIES, (P)",13.0,395972.96,False,core_food,7e-05,114.0,6.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"PEANUT BUTTER CUP , (P)",6.0,182756.75,False,core_food,3.2e-05,120.0,8.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,PISTACHIO SAUCE . (P),39.0,1187918.88,False,core_food,0.000209,97.0,3.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"PASSION FRUITS SAUCE ,(P)",11.0,335054.04,False,core_food,5.9e-05,117.0,7.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"RASPBERRY JAM , (P)",6.0,182756.75,False,core_food,3.2e-05,120.0,8.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"CHERRY JAM, (P)",1.0,30459.46,False,core_food,5e-06,127.0,9.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,GUMMY BEARS . (R),28.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"MARSHMALLOWS , (R)",39.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,CRISPY CREPE . (R),11.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,NUTELLA SAUCE . (R),829.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"DARK CHOCOLATE SAUCE , (R)",10.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,FRUIT LOOPS . (R),14.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,"WHIPPED CREAM  ,",118.0,0.0,True,modifier,,,
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,SWITCH TO ICE CREAM,20.0,7151351.26,False,core_food,0.001257,57.0,1.0
Conut Jnah,FREE CONUT TOP,FREE CONUT TOP,PISTACHIO TOPPING,67.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"SALTED CARAMEL SAUCE,(R)",2.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"STRAWBERRY,(R)",989.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,BROWNIES . (R),418.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,CRUSHED OREO .(R),17.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,CRUSHED LOTUS .(R),107.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,SPRINKLES .(R),6.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"NUTELLA SAUCE,(R)",613.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"LOTUS SAUCE,(R)",33.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,WHITE CHOCOLATE SAUCE .(R),59.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CARAMEL SAUCE, (R)",529.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,NO TOPPINGS,81.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"BLUEBERRIES , (P)",36.0,2145405.38,False,core_food,0.000377,82.0,3.0
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"RASPBERRIES ,(P)",26.0,1549459.44,False,core_food,0.000272,90.0,4.0
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"DARK CHOCOLATE CHIPS ,(P)",3.0,178783.78,False,core_food,3.1e-05,122.0,6.0
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PEANUT BUTTER CUPS,(P)",3.0,178783.78,False,core_food,3.1e-05,122.0,6.0
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"WHIPPED CREAM,",12.0,715135.13,False,core_food,0.000126,105.0,5.0
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PISTACHIO SAUCE ,(P)",92.0,5482702.63,False,core_food,0.000964,64.0,1.0
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PASSION FRUIT SAUCE,(P)",3.0,178783.78,False,core_food,3.1e-05,122.0,6.0
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"RASPBERRY JAM,(P)",2.0,119189.19,False,core_food,2.1e-05,124.0,7.0
